,Season,DayNum,WTeamID,LTeamID,WScore,LScore,team1Id,team2Id,y,winnerTeamId,team1Name,team2Name,team1_Seed,team2_Seed,ARate_diff,Active Coaching Length Index_diff,AdjDE_diff,AdjEM_diff,AdjOE_diff,AdjTempo_diff,Adjusted Defensive Efficiency_diff,Adjusted Defensive Efficiency Rank_diff,Adjusted Offensive Efficiency_diff,Adjusted Offensive Efficiency Rank_diff,Adjusted Temo_diff,Adjusted Tempo Rank_diff,BlockPct_diff,DE_diff,Def2PtFG_diff,Def3PtFG_diff,DefFT_diff,FG2Pct_diff,FG3Pct_diff,FG3Rate_diff,FTPct_diff,FTRate_diff,OE_diff,ORPct_diff,Off2PtFG_diff,Off3PtFG_diff,OffFT_diff,OppARate_diff,OppBlockPct_diff,OppFG2Pct_diff,OppFG3Pct_diff,OppFG3Rate_diff,OppFTPct_diff,OppStlRate_diff,Pre-Tournament.AdjDE_diff,Pre-Tournament.AdjEM_diff,Pre-Tournament.AdjOE_diff,Pre-Tournament.AdjTempo_diff,Pre-Tournament.DE_diff,Pre-Tournament.OE_diff,Pre-Tournament.RankAdjDE_diff,Pre-Tournament.RankAdjEM_diff,Pre-Tournament.RankAdjOE_diff,Pre-Tournament.RankAdjTempo_diff,Pre-Tournament.RankDE_diff,Pre-Tournament.RankOE_diff,Pre-Tournament.RankTempo_diff,Pre-Tournament.Tempo_diff,RankARate_diff,RankAdjDE_diff,RankAdjEM_diff,RankAdjOE_diff,RankAdjTempo_diff,RankBlockPct_diff,RankDE_diff,RankDef2PtFG_diff,RankDef3PtFG_diff,RankDefFT_diff,RankFG2Pct_diff,RankFG3Pct_diff,RankFG3Rate_diff,RankFTPct_diff,RankFTRate_diff,RankOE_diff,RankORPct_diff,RankOff2PtFG_diff,RankOff3PtFG_diff,RankOffFT_diff,RankOppARate_diff,RankOppBlockPct_diff,RankOppFG2Pct_diff,RankOppFG3Pct_diff,RankOppFG3Rate_diff,RankOppFTPct_diff,RankOppStlRate_diff,RankStlRate_diff,RankTOPct_diff,RankTempo_diff,RankeFGPct_diff,Raw Defensive Efficiency_diff,Raw Defensive Efficiency Rank_diff,Raw Offensive Efficiency_diff,Raw Offensive Efficiency Rank_diff,Raw Tempo_diff,Raw Tempo Rank_diff,Seed_diff,StlRate_diff,TOPct_diff,Tempo_diff,eFGPct_diff
686,2013,139,1196,1278,78,64,1196,1278,1,1196,Florida,Minnesota,3,11,-5.467799999999997,-1.0,-8.94319999999999,11.328299999999999,2.385000000000005,-0.38569999999999993,-9.0,-43,2.4000000000000057,-7,-0.3999999999999986,6,-6.374700000000001,-11.537199999999999,4.939399999999999,-1.435500000000001,-3.5040000000000013,5.399499999999996,4.131400000000006,9.75,-0.8272999999999939,-10.529399999999999,5.900999999999996,-9.654399999999995,-4.038800000000002,10.4451,-6.406400000000001,-5.214500000000001,-1.2454999999999998,-1.0626999999999995,-2.8842000000000034,-1.8526000000000025,-4.289999999999992,-0.0271,-8.468500000000006,12.838899999999999,4.3700000000000045,-0.44300000000000495,-11.556299999999993,6.827999999999989,-38.0,-22.0,-15.0,12.0,-89.0,-36.0,12.0,-0.5482000000000014,73,-43,-18,-7,6,149,-103,-160,42,180,-100,-148,-228,17,257,-32,88,124,-238,269,-143,-110,-20,-128,-71,-159,-194,19,-208,19,-118,-11.600000000000009,-103,5.900000000000006,-32,-0.5,19,-8,-0.0032999999999999974,-3.7369999999999983,-0.4504000000000019,5.877399999999994
687,2013,139,1231,1396,58,52,1231,1396,1,1231,Indiana,Temple,1,9,-4.353499999999997,2.0,-7.1370000000000005,16.6367,9.498999999999995,0.41500000000000625,-7.099999999999994,-81,9.5,-37,0.4000000000000057,-16,-0.24239999999999995,-7.982599999999991,-0.10240000000000293,2.4414000000000016,-2.3389999999999986,3.227899999999998,7.5075999999999965,-4.9422,2.059100000000001,10.265799999999999,9.463999999999999,8.142800000000005,-0.48280000000000456,-2.4482,2.931000000000001,-8.264800000000001,3.2187,-4.122,-4.905899999999999,3.253,-1.7372000000000014,0.02020000000000001,-6.944400000000002,17.963299999999997,11.018,0.5738000000000056,-7.9317999999999955,10.369,-89.0,-57.0,-36.0,-34.0,-128.0,-53.0,11.0,-0.343599999999995,103,-81,-56,-37,-16,9,-138,7,-87,95,-93,-214,131,-49,-177,-57,-193,11,77,-131,-118,229,-134,-213,96,-68,130,68,124,23,-135,-8.0,-138,9.5,-57,-0.3999999999999915,23,-8,-0.010899999999999993,3.3145000000000007,-0.4864999999999924,5.801400000000001
688,2013,139,1242,1314,70,58,1242,1314,1,1242,Kansas,North Carolina,1,8,-1.8284999999999982,18.0,-7.547699999999992,8.0851,0.5369999999999919,-3.1537999999999897,-7.599999999999994,-42,0.5,-4,-3.1999999999999886,74,9.7039,-7.304999999999993,-6.1678,1.7819000000000003,4.3858,6.515400000000007,-0.8490000000000038,-1.9161000000000001,6.005600000000001,11.329900000000002,3.4690000000000083,-0.8926999999999978,0.8277999999999963,-6.0503,5.2225,3.3781000000000034,-1.1891000000000007,-6.9846,-4.072799999999997,3.1924000000000063,-1.5581999999999994,0.009599999999999997,-7.4831999999999965,8.2577,0.7750000000000057,-3.2520999999999987,-7.546900000000008,3.493000000000009,-45.0,-26.0,-7.0,82.0,-75.0,-47.0,89.0,-3.8970000000000056,14,-42,-24,-4,74,-228,-71,207,-53,-181,-209,25,44,-179,-256,-47,23,-16,164,-222,56,-88,-123,-179,117,-93,88,93,163,86,-104,-7.300000000000011,-71,3.4000000000000057,-47,-3.799999999999997,86,-7,-0.0126,3.0488,-3.8012999999999977,4.075800000000001
689,2013,139,1247,1279,76,74,1247,1279,0,1247,La Salle,Ole Miss,13,12,9.3692,1.0,2.610500000000002,-3.0607000000000006,-0.4509999999999934,-4.609099999999998,2.700000000000003,36,-0.5,4,-4.6000000000000085,158,-5.367100000000001,5.366500000000002,12.881900000000002,-11.137899999999998,-1.7440999999999995,-0.15959999999999752,5.316800000000001,3.0321,5.936099999999996,-7.5032,-0.23900000000000432,-5.1035,-3.4703000000000017,6.388900000000003,-2.918599999999998,-4.566499999999998,2.8535000000000004,4.436099999999996,-1.0047999999999995,-11.781999999999996,1.8348999999999904,0.0063,1.4287000000000063,-3.2205000000000013,-1.7919999999999874,-4.3984999999999985,3.734499999999997,-1.108000000000004,19.0,22.0,12.0,135.0,66.0,16.0,107.0,-3.8730999999999938,-194,36,16,4,158,195,99,-191,264,44,5,-208,-86,-180,193,3,170,108,-177,153,-116,223,155,-27,-286,71,40,3,19,126,-84,5.400000000000006,99,-0.20000000000000284,3,-4.099999999999994,126,1,-0.00019999999999999185,1.1888999999999985,-4.093500000000006,2.742199999999997
690,2013,139,1326,1235,78,75,1235,1326,1,1326,Iowa State,Ohio State,10,2,5.0870999999999995,3.0,10.154299999999992,-7.792000000000002,2.3619999999999948,4.703600000000002,10.099999999999994,114,2.4000000000000057,-6,4.699999999999996,-188,-5.9203,7.531700000000001,4.600000000000001,-5.461200000000002,0.8612000000000002,2.494499999999995,1.8659999999999997,12.7547,2.3503000000000043,-2.4697999999999993,3.1030000000000086,2.3313999999999986,-9.6113,11.149199999999997,-1.5379000000000005,5.7532,1.1092000000000004,5.196300000000001,-1.3249999999999957,-2.835799999999999,0.7605000000000075,0.024999999999999994,11.249899999999997,-8.874099999999999,2.3760000000000048,5.278800000000004,8.611700000000013,3.2750000000000057,125.0,29.0,-8.0,-214.0,136.0,-16.0,-251.0,6.731000000000002,-122,114,23,-6,-188,241,128,-162,183,-39,-60,-53,-225,-70,64,-17,-71,221,-202,71,133,83,180,-50,-102,25,125,116,80,-220,-65,7.599999999999994,128,3.0999999999999943,-17,5.799999999999997,-220,8,-0.014299999999999993,2.314200000000003,5.79679999999999,3.1340000000000003
691,2013,143,1326,1112,73,70,1112,1326,1,1326,Arizona,Ohio State,6,2,0.9658999999999978,3.0,3.801099999999991,-3.5429999999999993,0.25799999999999557,1.8219999999999956,3.799999999999997,23,0.30000000000001137,-1,1.8999999999999986,-85,-2.7775,2.6003000000000043,1.7784000000000049,-2.969800000000003,1.1915000000000013,1.1784999999999997,1.5234999999999985,6.490500000000004,4.1488000000000085,1.9113000000000042,0.7150000000000034,3.129200000000001,-6.395200000000003,5.1983999999999995,1.1967999999999996,1.1676999999999964,1.8718999999999992,-0.16629999999999967,3.429000000000002,-5.315200000000001,-0.4864999999999924,0.0237,4.413499999999999,-4.637699999999999,-0.22399999999998954,2.6839999999999975,3.556900000000013,0.3259999999999934,26.0,10.0,2.0,-121.0,37.0,-4.0,-152.0,3.4769000000000077,-23,23,7,-1,-85,94,29,-56,89,-54,-35,-42,-177,-105,-61,-5,-94,176,-147,-71,22,140,-3,170,-193,-22,108,40,137,-116,-44,2.5999999999999943,29,0.6999999999999886,-5,2.5,-116,4,-0.004299999999999998,3.3344000000000023,2.524000000000001,1.8511999999999986
692,2013,143,1393,1231,61,50,1231,1393,0,1393,Indiana,Syracuse,1,4,-1.7608999999999995,2.0,3.2262000000000057,4.4818,7.707999999999998,2.9015000000000057,3.200000000000003,13,7.700000000000003,-24,2.8999999999999986,-130,-10.061899999999998,2.0165000000000077,7.595500000000001,-3.5374000000000017,-4.0581,3.558100000000003,6.868400000000001,1.9654000000000025,6.839299999999994,9.100900000000003,9.100999999999999,0.22930000000000206,-5.943000000000005,2.411800000000003,3.531200000000002,-24.3193,3.2294,0.5237000000000052,2.0684000000000005,-7.591700000000003,3.3699000000000012,-0.011799999999999991,0.5776000000000039,7.358999999999998,7.935999999999993,3.0784999999999982,0.27960000000000207,9.710999999999999,4.0,-9.0,-14.0,-140.0,5.0,-40.0,-89.0,1.897599999999997,44,13,-6,-24,-130,161,9,-226,116,194,-105,-183,-63,-201,-143,-50,-2,176,-58,-169,-337,232,11,27,-174,186,-106,109,19,-89,-132,2.0,9,9.099999999999994,-50,2.0,-89,-3,-0.03199999999999999,0.3653000000000013,1.9115000000000038,5.772300000000001
693,2013,143,1455,1247,72,58,1247,1455,1,1455,La Salle,Wichita State,13,9,-0.3316999999999979,1.0,6.4450999999999965,-6.4193,0.02600000000001046,0.7909000000000006,6.5,67,0.0,-1,0.7999999999999972,-31,-5.252700000000001,5.163700000000006,17.811300000000003,-11.0625,-6.748899999999999,-0.33559999999999945,3.8415999999999997,0.673099999999998,3.8074999999999903,-5.188000000000002,0.31099999999999284,-9.014799999999997,-1.3885999999999967,3.515400000000003,-2.1267999999999994,-1.4429000000000016,2.399800000000001,6.9863,-1.9928999999999988,-12.002600000000001,-3.248500000000007,0.00040000000000001146,4.668199999999999,-4.087700000000002,0.5800000000000125,1.9491999999999976,4.166700000000006,0.20600000000000307,55.0,27.0,-7.0,-91.0,70.0,-2.0,-106.0,2.29610000000001,6,67,33,-1,-31,192,98,-319,258,281,10,-137,-24,-116,128,-7,244,43,-94,101,-43,178,235,-60,-293,-172,5,-8,-114,-79,-55,5.200000000000003,98,0.29999999999999716,-7,1.5999999999999943,-79,4,0.0013000000000000095,-2.320400000000003,1.6278999999999968,1.8671000000000006
694,2013,144,1181,1277,71,61,1181,1277,1,1181,Duke,Michigan State,2,3,0.1379000000000019,-27.0,3.659000000000006,2.8156,6.474999999999994,3.601299999999995,3.5999999999999943,19,6.5,-25,3.6000000000000014,-163,-2.059899999999999,2.9003000000000014,6.409300000000002,-7.504999999999999,1.0958000000000006,0.4397999999999982,5.881400000000006,6.012999999999998,3.072800000000001,2.5844000000000023,8.442999999999998,-7.364700000000003,-8.049,7.2562,0.7927999999999997,-10.994100000000003,-0.7894000000000005,1.900500000000001,-1.0242000000000004,-7.435200000000002,5.43249999999999,-0.03989999999999999,3.499300000000005,3.4847,6.983999999999995,3.4912000000000063,2.2968000000000046,9.168999999999997,20.0,-5.0,-25.0,-157.0,24.0,-80.0,-184.0,4.549700000000001,-4,19,-4,-25,-163,86,30,-159,184,-61,-11,-149,-140,-86,-68,-77,229,202,-180,-53,-106,-67,63,-13,-195,262,-296,181,-222,-175,-68,2.9000000000000057,30,8.5,-77,4.1000000000000085,-175,-1,-0.030399999999999996,-5.224399999999999,4.135099999999994,3.2680000000000007
695,2013,144,1196,1195,62,50,1195,1196,1,1196,Florida Gulf Coast,Florida,15,3,-3.018900000000002,0.0,12.557999999999993,-24.912959999999998,-12.355000000000004,5.981000000000002,12.599999999999994,96,-12.299999999999997,127,6.000000000000007,-239,1.0820000000000007,9.572000000000003,-2.7764999999999986,1.6686000000000014,1.1080000000000005,-1.942700000000002,-4.400300000000001,-5.084800000000001,-0.7238000000000113,4.130600000000005,-10.474999999999994,-1.659399999999998,4.2376000000000005,-6.846400000000003,2.608900000000002,5.557000000000002,0.5214999999999996,5.178999999999995,0.3035999999999994,4.961800000000004,4.209599999999995,0.008499999999999994,13.772000000000006,-28.63017,-14.858000000000004,5.969600000000007,10.149699999999996,-10.864999999999995,121.0,128.0,146.0,-240.0,66.0,102.0,-253.0,6.549600000000005,78,96,103,127,-239,-49,66,95,-50,-48,10,165,97,29,-91,112,49,-128,154,-72,151,51,142,12,148,153,79,-39,187,-256,53,9.600000000000009,66,-10.5,112,6.300000000000004,-256,12,0.011600000000000013,3.212299999999999,6.314099999999996,-3.670099999999998
696,2013,144,1257,1332,77,69,1257,1332,1,1257,Louisville,Oregon,1,12,4.454000000000001,-14.0,-5.078199999999995,16.1337,11.056000000000012,-2.1008000000000067,-5.0,-10,11.100000000000009,-98,-2.1000000000000085,79,1.8505000000000003,-3.3970000000000056,-3.2094000000000023,2.3079,0.9014999999999986,1.7533999999999992,0.009500000000002728,2.6844,0.41219999999999857,1.6413999999999973,8.257000000000005,2.4920000000000044,-1.8185000000000002,1.4340999999999973,0.3844999999999992,2.241400000000006,1.0263999999999998,-1.5354000000000028,-1.6352999999999973,3.4841999999999977,-1.8460000000000036,-0.012799999999999992,-7.495599999999996,16.2798,8.784000000000006,-1.8024000000000058,-5.065300000000008,6.302999999999997,-14.0,-44.0,-107.0,66.0,-11.0,-108.0,80.0,-2.190899999999999,-104,-10,-34,-98,79,-69,-10,121,-88,-47,-52,-2,-36,-18,-33,-119,-31,29,-20,-19,37,65,-42,-81,113,-55,-120,-29,-179,89,-40,-3.4000000000000057,-10,8.299999999999997,-119,-2.4000000000000057,89,-11,0.03799999999999999,-3.1296,-2.3807000000000045,1.254100000000001
697,2013,144,1276,1242,87,85,1242,1276,0,1276,Kansas,Michigan,1,4,6.622,21.0,-6.516899999999993,-2.6366999999999976,-9.15400000000001,2.4122000000000057,-6.5,-32,-9.200000000000003,26,2.4000000000000057,-112,10.247700000000002,-8.09259999999999,-8.464500000000001,1.4513999999999996,7.0131,-0.5411999999999964,-1.5031000000000034,-5.194300000000002,3.366199999999992,11.0871,-6.376000000000005,1.2563999999999993,0.8348000000000013,-6.792100000000001,5.9573,-2.1462999999999965,-0.8875000000000002,-8.267600000000002,-2.2624999999999993,2.0583000000000027,0.1623000000000019,0.0208,-8.046099999999996,0.4303999999999988,-7.614999999999995,2.674199999999999,-8.294300000000007,-5.978999999999999,-61.0,-3.0,22.0,-124.0,-91.0,20.0,-172.0,3.8071999999999946,-157,-32,4,26,-112,-252,-89,266,-44,-205,4,38,137,-100,-250,26,-39,-17,181,-231,-61,-66,-174,-78,72,12,193,-49,195,-169,14,-8.100000000000009,-89,-6.3999999999999915,26,3.799999999999997,-169,-3,0.006699999999999998,5.655700000000001,3.7807999999999993,-1.2147999999999968
698,2013,145,1393,1266,55,39,1266,1393,0,1393,Marquette,Syracuse,3,4,1.5540999999999983,2.0,6.6266000000000105,-6.5015,0.125,0.1396000000000015,6.6000000000000085,39,0.10000000000000853,-2,0.19999999999999574,-5,-9.330799999999998,7.1644000000000005,3.7813000000000017,-0.9104000000000028,-2.8709000000000024,3.130200000000002,-3.899499999999996,-3.4009,5.483099999999993,4.179500000000004,-1.4990000000000094,-0.4466999999999999,3.3827,-6.308499999999999,2.925799999999999,-8.0961,1.7845999999999993,2.2073000000000036,3.977800000000002,-4.4345,0.8739000000000061,-0.0040999999999999925,3.358000000000004,-3.9102999999999994,-0.5520000000000067,0.17799999999999727,4.949799999999996,-1.421999999999997,28.0,13.0,4.0,-4.0,60.0,27.0,81.0,-1.8881000000000085,-43,39,17,-2,-5,135,79,-89,21,154,-95,136,50,-170,-105,22,6,-49,89,-149,-28,146,55,85,-57,43,-32,133,121,71,-29,7.1000000000000085,79,-1.5,22,-1.8000000000000043,71,-1,-0.03449999999999999,2.0288000000000004,-1.8582000000000036,0.6506000000000043
699,2013,145,1455,1326,70,66,1326,1455,0,1455,Ohio State,Wichita State,2,9,-2.4305999999999983,-1.0,-1.8139000000000038,5.115400000000001,3.3020000000000067,-0.17940000000000111,-1.7999999999999972,-11,3.299999999999997,-21,-0.19999999999999574,10,-0.5761000000000003,-1.8804999999999978,2.8277999999999963,1.4694000000000003,-4.2972,-0.20639999999999503,1.723700000000001,-4.302600000000005,0.8703999999999894,-1.0789000000000044,1.4179999999999922,-6.144099999999998,2.840900000000005,-2.3637999999999977,-0.4771000000000001,-3.3759000000000015,-0.8801999999999994,-0.06239999999999668,0.1886999999999972,-0.41510000000000247,0.10469999999999402,-0.019099999999999992,-3.2573000000000008,7.778699999999997,4.521000000000001,-0.15820000000000078,-2.5,1.483000000000004,-20.0,-23.0,-37.0,7.0,-23.0,-21.0,48.0,-1.2106999999999957,58,-11,-10,-21,10,10,-19,-63,-45,213,6,-80,123,-33,32,-16,141,-84,66,24,-81,-64,-2,10,-11,8,-54,69,-132,18,-22,-1.8999999999999915,-19,1.4000000000000057,-16,-0.6000000000000085,18,-7,-0.0102,-3.2638000000000034,-0.5994999999999919,0.6088999999999984
700,2013,146,1257,1181,85,63,1181,1257,1,1257,Duke,Louisville,2,1,-2.183500000000002,2.0,7.358400000000003,-5.932400000000001,1.4259999999999877,0.8382000000000005,7.299999999999997,25,1.3999999999999915,-3,0.9000000000000057,-41,-3.0542999999999996,8.5522,7.511200000000002,-7.775300000000001,0.26410000000000267,0.03999999999999915,6.655700000000003,3.2209999999999965,2.99969999999999,-0.8285999999999945,2.9710000000000036,-9.450100000000003,-5.2601999999999975,5.9878,-0.7275999999999989,-9.673500000000004,-0.03049999999999997,2.804400000000001,-2.7148000000000003,-6.439399999999999,6.675799999999995,-0.010099999999999998,9.750600000000006,-4.417100000000001,5.332999999999998,0.7857000000000056,9.862300000000005,5.8289999999999935,28.0,3.0,-13.0,-37.0,57.0,-24.0,-71.0,1.9921999999999969,48,25,5,-3,-41,119,56,-199,197,-16,-1,-193,-101,-83,16,-13,254,160,-161,37,-72,-3,85,-58,-161,293,-32,204,-73,-67,-71,8.5,56,3.0,-13,1.7000000000000028,-67,1,-0.0649,-2.7120999999999995,1.709299999999999,3.318100000000001
701,2013,146,1276,1196,79,59,1196,1276,0,1276,Florida,Michigan,3,4,4.496400000000001,2.0,-7.994199999999992,3.3153000000000006,-4.679000000000002,-2.1154999999999973,-8.0,-34,-4.700000000000003,8,-2.1000000000000014,82,2.0868,-11.361599999999996,-3.749299999999998,-0.6614000000000004,4.4107,0.8828999999999994,-0.03569999999999851,5.2883,-2.6768,2.6645999999999965,-1.5940000000000083,1.6717000000000013,-4.487099999999998,3.9803999999999995,0.5065999999999988,-1.8841999999999999,-0.41549999999999976,-5.797699999999999,-1.6175999999999995,-0.7394000000000034,-3.4277999999999906,0.0097,-9.698300000000003,6.9924,-2.705999999999989,-2.180100000000003,-11.914500000000004,-1.1510000000000105,-62.0,-8.0,4.0,78.0,-97.0,4.0,33.0,-1.1829999999999998,-115,-34,-2,8,82,-99,-96,112,17,-68,-2,1,-104,80,-35,3,-50,140,-70,-5,-51,-45,-168,-64,-29,-107,93,-136,54,38,-5,-11.400000000000006,-96,-1.5999999999999943,3,-1.1000000000000014,38,-1,0.018500000000000003,3.1590000000000007,-1.0705999999999989,0.6935000000000002
702,2013,152,1257,1455,72,68,1257,1455,1,1257,Louisville,Wichita State,1,9,0.16960000000000264,-1.0,-6.746000000000009,12.611300000000004,5.866000000000014,2.0034999999999954,-6.700000000000003,-19,5.900000000000006,-28,2.0,-92,-1.4448000000000008,-7.324399999999997,4.506099999999996,-1.7363,-2.7698,1.200099999999999,-0.5711000000000013,-5.288200000000003,0.9581000000000017,3.463699999999996,3.0019999999999953,0.2185000000000059,3.8333000000000013,-5.3963,1.5629999999999988,-1.745899999999999,-0.14320000000000022,-0.278100000000002,-0.45279999999999987,-3.2668000000000035,-5.6936000000000035,-0.00399999999999999,-9.404700000000005,13.7516,4.347000000000008,2.8748000000000005,-8.425899999999999,1.483000000000004,-27.0,-28.0,-36.0,-131.0,-37.0,-22.0,-88.0,1.8985000000000127,-2,-19,-16,-28,-92,31,-39,-115,54,136,-35,33,153,-37,-87,-25,-2,-115,142,-93,-50,-16,-6,-18,-114,-256,-21,-58,-65,-82,-17,-7.299999999999997,-39,3.0,-25,1.5999999999999943,-82,-8,0.0451,-1.145100000000003,1.6606000000000023,0.5200999999999993
703,2013,152,1276,1393,61,56,1276,1393,0,1276,Michigan,Syracuse,4,4,-4.055700000000002,-1.0,5.7561000000000035,3.0391999999999975,8.796000000000006,0.8682000000000016,5.700000000000003,31,8.800000000000011,-25,0.8999999999999986,-37,-11.982199999999999,7.410499999999999,9.9341,-2.005700000000001,-7.928400000000002,4.927500000000002,4.389700000000005,3.8308999999999997,2.808000000000007,-8.368499999999997,8.337000000000003,-6.2387000000000015,-0.5224000000000046,5.262300000000003,-4.739899999999999,-14.851399999999998,0.29519999999999946,4.876800000000003,4.255699999999997,-6.753900000000002,1.1843999999999966,-0.02239999999999999,3.8969000000000023,2.4254999999999995,6.3219999999999885,0.2411999999999992,5.583700000000007,7.888000000000005,43.0,-3.0,-13.0,-8.0,75.0,-38.0,77.0,-1.792500000000004,99,31,-5,-25,-37,254,85,-287,60,249,-118,-162,-110,-86,179,-49,130,13,-140,152,-194,34,154,103,-139,55,-206,192,-112,53,-130,7.400000000000006,85,8.299999999999997,-49,-1.2000000000000028,53,0,-0.04189999999999999,-4.237399999999999,-1.2600000000000051,5.561
704,2013,154,1257,1276,82,76,1257,1276,1,1257,Louisville,Michigan,1,4,3.9716000000000022,0.0,-9.271799999999999,5.051900000000003,-4.219999999999999,1.820299999999996,-9.200000000000003,-36,-4.200000000000003,6,1.7999999999999972,-82,4.7279,-10.712199999999996,-5.249600000000001,-1.2378999999999998,6.487499999999999,-2.5859000000000023,-4.581600000000002,-4.153700000000001,0.5645999999999987,11.586999999999996,-4.805000000000007,5.728900000000003,0.4870000000000019,-6.914800000000003,6.427799999999998,-3.0837999999999965,-0.17360000000000042,-4.196200000000005,-0.8437999999999981,-0.263300000000001,-2.7537999999999982,-0.0005000000000000004,-12.705799999999996,6.150400000000001,-6.554999999999993,2.4208,-12.33290000000001,-6.980000000000004,-65.0,-7.0,15.0,-110.0,-98.0,27.0,-128.0,2.8392000000000053,-93,-36,-3,6,-82,-201,-94,170,40,-167,36,175,119,-24,-258,18,-123,-12,182,-255,-78,-19,-139,-39,-9,-95,-2,-197,76,-116,77,-10.700000000000003,-94,-4.799999999999997,18,2.5,-116,-3,0.064,3.6782999999999983,2.5386000000000024,-4.014699999999998
705,2014,134,1301,1462,74,59,1301,1462,0,1301,NC State,Xavier,12,12,-8.139600000000002,5.0,2.690100000000001,-1.5164999999999988,1.1740000000000066,0.44950000000000045,2.6000000000000085,45,1.0999999999999943,-12,0.5,-30,2.5991,2.664999999999992,3.6115999999999957,-6.698900000000002,3.087299999999999,-0.015699999999995384,-4.3237999999999985,-1.5416000000000025,-3.083199999999991,-4.631300000000003,-0.367999999999995,0.11789999999999878,4.774099999999997,-2.633200000000002,-2.1407999999999987,-13.646500000000003,-3.8476999999999997,-0.1367000000000047,-3.1709999999999994,-5.1145,4.407000000000011,0.0034000000000000002,3.982299999999995,-4.468400000000001,-0.4860000000000042,0.28770000000000095,3.424999999999997,-0.9180000000000064,65.0,33.0,3.0,-18.0,96.0,16.0,45.0,-0.9714000000000027,186,45,10,-12,-30,-109,73,-130,233,-152,1,173,23,95,131,8,-4,-29,39,115,-261,-251,-6,-166,-176,220,42,105,-166,41,66,2.5999999999999943,73,-0.3999999999999915,8,-0.7999999999999972,41,0,-0.014100000000000001,-2.8687000000000005,-0.8161999999999949,-1.675699999999999
706,2014,135,1142,1411,81,69,1142,1411,0,1142,Cal Poly,Texas Southern,16,16,-2.7306000000000026,-6.0,-9.765,6.66773,-3.0970000000000084,-6.886599999999994,-9.699999999999989,-167,-3.1000000000000085,60,-6.900000000000006,227,-0.4088000000000003,-0.12399999999999523,-5.111899999999999,-1.9110999999999976,7.023,-6.458500000000001,-2.8669999999999973,3.1924999999999955,-3.0126999999999953,-16.0437,-7.154000000000011,-2.591899999999999,0.13170000000000215,5.475199999999997,-5.606900000000003,5.329699999999995,-0.16280000000000072,-0.22070000000000078,-1.839100000000002,1.413499999999999,3.603999999999999,-0.0194,-8.921999999999997,6.150962,-2.771000000000001,-6.945399999999999,0.48400000000000887,-6.686999999999998,-165.0,-76.0,51.0,223.0,13.0,148.0,231.0,-7.173199999999994,61,-167,-83,60,227,15,-3,121,64,-261,248,126,-88,103,301,155,92,-3,-130,267,151,-13,-7,-112,39,196,-196,-171,-238,224,235,-0.09999999999999432,-3,-7.200000000000003,155,-6.8999999999999915,224,0,0.024300000000000002,-4.5305,-6.966700000000003,-5.5992999999999995
707,2014,135,1397,1234,78,65,1234,1397,0,1397,Iowa,Tennessee,11,11,8.337400000000002,5.0,5.599699999999999,-3.2459999999999987,2.353999999999999,6.958599999999997,5.599999999999994,58,2.299999999999997,-10,6.999999999999993,-284,1.8605999999999998,1.477800000000002,-6.366399999999999,4.733699999999999,1.6326999999999998,0.009500000000002728,3.190400000000004,-3.1502000000000017,1.6895000000000095,3.534399999999998,1.8070000000000022,-2.0693999999999946,-0.0881999999999934,-1.3017000000000003,1.389800000000001,7.494499999999995,-1.7109999999999994,2.7783999999999978,-2.9057999999999993,9.667300000000001,0.3410999999999973,0.0049999999999999906,5.680399999999992,-0.7138999999999989,4.966999999999999,7.122400000000006,1.9174000000000007,3.914999999999992,54.0,6.0,-20.0,-287.0,29.0,-34.0,-291.0,7.302199999999999,-187,58,12,-10,-284,-51,23,191,-170,-54,-2,-151,67,-59,-73,-12,14,2,32,-56,176,-120,80,-135,284,18,68,-171,-37,-284,-59,1.5,23,1.7999999999999972,-12,7.1000000000000085,-284,0,0.018799999999999997,-1.0083999999999982,7.091000000000001,1.4114000000000004
708,2014,136,1163,1386,89,81,1163,1386,1,1163,UConn,Saint Joseph's,7,10,-6.4091999999999985,1.0,-7.922200000000004,9.2023,1.279999999999987,-1.1004999999999967,-7.900000000000006,-58,1.2999999999999972,-18,-1.0999999999999943,56,3.293799999999999,-5.797900000000013,-1.3215000000000003,-1.5683000000000007,2.889800000000001,-4.1235,0.8526000000000025,-2.618299999999998,13.196799999999996,-5.2557000000000045,0.7120000000000033,0.9250000000000007,-0.8841000000000037,-0.8574000000000019,1.741500000000002,-3.9280000000000044,1.7629000000000001,-3.8611000000000004,-1.2030999999999992,-1.7651000000000039,-2.852099999999993,-0.012900000000000009,-5.994699999999995,6.088899999999999,0.0940000000000083,-1.032900000000005,-5.596199999999996,0.4829999999999899,-48.0,-30.0,-4.0,50.0,-75.0,-11.0,11.0,-0.15570000000001016,141,-58,-40,-18,56,-56,-80,45,48,-96,159,-26,64,-327,148,-12,-32,24,20,-106,-108,93,-73,-64,-64,-110,-139,-286,-98,26,59,-5.799999999999997,-80,0.6999999999999886,-12,-0.5999999999999943,26,-3,0.039599999999999996,-1.3474000000000004,-0.520300000000006,-2.3911999999999978
