Season,DayNum,WTeamID,LTeamID,WScore,LScore,team1Id,team2Id,winnerTeamId,y,team1Name,team2Name,team1_Short Conference Name,team1_Pre-Tournament.Tempo,team1_Pre-Tournament.RankTempo,team1_Pre-Tournament.AdjTempo,team1_Pre-Tournament.RankAdjTempo,team1_Pre-Tournament.OE,team1_Pre-Tournament.RankOE,team1_Pre-Tournament.AdjOE,team1_Pre-Tournament.RankAdjOE,team1_Pre-Tournament.DE,team1_Pre-Tournament.RankDE,team1_Pre-Tournament.AdjDE,team1_Pre-Tournament.RankAdjDE,team1_Pre-Tournament.AdjEM,team1_Pre-Tournament.RankAdjEM,team1_Mapped ESPN Team Name,team1_Seed,team1_Post-Season Tournament,team2_Short Conference Name,team2_Pre-Tournament.Tempo,team2_Pre-Tournament.RankTempo,team2_Pre-Tournament.AdjTempo,team2_Pre-Tournament.RankAdjTempo,team2_Pre-Tournament.OE,team2_Pre-Tournament.RankOE,team2_Pre-Tournament.AdjOE,team2_Pre-Tournament.RankAdjOE,team2_Pre-Tournament.DE,team2_Pre-Tournament.RankDE,team2_Pre-Tournament.AdjDE,team2_Pre-Tournament.RankAdjDE,team2_Pre-Tournament.AdjEM,team2_Pre-Tournament.RankAdjEM,team2_Mapped ESPN Team Name,team2_Seed,team2_Post-Season Tournament,Pre-Tournament.AdjDE_diff,Pre-Tournament.AdjEM_diff,Pre-Tournament.AdjOE_diff,Pre-Tournament.AdjTempo_diff,Pre-Tournament.DE_diff,Pre-Tournament.OE_diff,Pre-Tournament.RankAdjDE_diff,Pre-Tournament.RankAdjEM_diff,Pre-Tournament.RankAdjOE_diff,Pre-Tournament.RankAdjTempo_diff,Pre-Tournament.RankDE_diff,Pre-Tournament.RankOE_diff,Pre-Tournament.RankTempo_diff,Pre-Tournament.Tempo_diff,Seed_diff,teamFgPct,teamThreePtPct,teamFtPct,teamEFgPct,teamAstTo,oppFgPct,oppThreePtPct,oppFtPct,oppEFgPct,oppAstTo,fgPctDiff,threePtPctDiff,ftPctDiff,eFgPctDiff,astToDiff
2014,137,1235,1300,93,75,1235,1300,1235,1,Iowa State,North Carolina Central,B12,71.953,12.0,70.4795,11.0,113.458,23.0,116.764,16.0,100.974,92.0,95.8121,39.0,20.9515,21.0,Iowa State,3.0,March Madness,MEAC,64.3021,280.0,62.708,287.0,110.774,50.0,107.276,128.0,91.1249,9.0,98.9836,71.0,8.29208,89.0,North Carolina Central,14.0,March Madness,-3.1714999999999947,12.659419999999999,9.488,7.771500000000003,9.849100000000007,2.6839999999999975,-32.0,-68.0,-112.0,-276.0,83.0,-27.0,-268.0,7.650900000000007,-11.0,50.53,45.76,67.31,57.63,1.59,46.15,31.25,83.33,50.0,2.0,4.38,14.51,-16.02,7.63,-0.41
2014,137,1242,1184,80,69,1184,1242,1242,0,Eastern Kentucky,Kansas,OVC,67.1179,143.0,64.6059,192.0,114.893,14.0,111.315,58.0,106.85,225.0,108.295,244.0,3.01993,137.0,Eastern Kentucky,15.0,March Madness,B12,68.7862,72.0,66.8907,78.0,115.053,13.0,119.974,6.0,101.548,100.0,94.5731,27.0,25.4011,5.0,Kansas,2.0,March Madness,13.721900000000005,-22.38117,-8.659000000000006,-2.28479999999999,5.3019999999999925,-0.1599999999999966,217.0,132.0,52.0,114.0,125.0,1.0,71.0,-1.668299999999988,13.0,38.6,38.71,81.25,49.12,2.0,45.95,21.74,71.43,48.2,0.86,-7.35,16.97,9.82,0.92,1.14
2014,137,1246,1243,56,49,1243,1246,1246,0,Kansas State,Kentucky,B12,65.7266,218.0,63.6653,242.0,105.093,167.0,108.305,113.0,98.3715,50.0,93.9099,22.0,14.3949,46.0,Kansas State,9.0,March Madness,SEC,66.8184,156.0,64.6236,191.0,112.311,36.0,116.202,19.0,98.75,58.0,95.0512,32.0,21.1505,19.0,Kentucky,8.0,March Madness,-1.141300000000001,-6.755600000000001,-7.896999999999991,-0.9582999999999942,-0.3785000000000025,-7.2180000000000035,-10.0,27.0,94.0,51.0,-8.0,131.0,62.0,-1.091799999999992,1.0,35.85,23.81,50.0,40.57,0.8,46.69,37.97,67.46,51.42,0.83,-10.84,-14.16,-17.46,-10.85,-0.03
2014,137,1272,1203,71,66,1203,1272,1272,0,George Washington,Memphis,A10,68.2202,101.0,65.8095,122.0,107.234,110.0,110.212,79.0,97.7609,42.0,95.9821,42.0,14.2297,48.0,George Washington,9.0,March Madness,Amer,70.5843,26.0,67.8621,48.0,107.885,94.0,111.252,62.0,98.7813,59.0,96.3212,44.0,14.9304,43.0,Memphis,8.0,March Madness,-0.33910000000000196,-0.7007000000000012,-1.039999999999992,-2.052599999999998,-1.020399999999995,-0.6510000000000105,-2.0,5.0,17.0,74.0,-17.0,16.0,75.0,-2.3640999999999934,1.0,44.64,16.67,58.33,46.43,0.8,44.74,25.71,54.05,48.68,1.94,-0.1,-9.04,4.28,-2.25,-1.14
2014,137,1273,1181,78,71,1181,1273,1273,0,Duke,Mercer,ACC,65.404,230.0,64.8311,178.0,119.916,2.0,124.75,2.0,102.429,111.0,99.4399,77.0,25.3098,6.0,Duke,3.0,March Madness,ASun,65.9941,203.0,63.9334,226.0,113.08,27.0,108.78,106.0,97.853,43.0,101.313,109.0,7.46633,98.0,Mercer,14.0,March Madness,-1.873100000000008,17.84347,15.969999999999999,0.8977000000000075,4.576000000000008,6.8359999999999985,-32.0,-92.0,-104.0,-48.0,68.0,-25.0,27.0,-0.5901000000000067,-11.0,35.48,40.54,92.31,47.58,1.25,50.0,37.14,81.08,56.63,1.93,-14.52,3.4,11.23,-9.05,-0.68
2014,137,1314,1344,79,77,1314,1344,1314,1,North Carolina,Providence,ACC,69.9584,44.0,69.426,17.0,107.984,92.0,111.545,54.0,97.9093,44.0,93.1571,16.0,18.3881,29.0,North Carolina,6.0,March Madness,BE,64.9039,252.0,63.2914,257.0,109.064,73.0,114.031,30.0,103.506,140.0,99.2945,75.0,14.7367,45.0,Providence,11.0,March Madness,-6.1373999999999995,3.6514000000000006,-2.486000000000004,6.134599999999999,-5.5966999999999985,-1.0799999999999983,-59.0,-16.0,24.0,-240.0,-96.0,19.0,-208.0,5.054500000000004,-5.0,46.81,34.29,64.29,51.06,1.19,52.83,25.0,80.95,56.6,1.2,-6.02,9.29,-16.66,-5.54,-0.01
2014,137,1372,1433,77,75,1372,1433,1372,1,Stephen F. Austin,VCU,Slnd,65.1297,244.0,61.7091,315.0,116.078,8.0,111.44,56.0,96.7428,28.0,100.651,98.0,10.7884,70.0,Stephen F. Austin,12.0,March Madness,A10,70.5748,27.0,69.3132,18.0,105.321,162.0,108.679,109.0,90.8369,4.0,88.4655,5.0,20.2135,23.0,VCU,5.0,March Madness,12.18549999999999,-9.4251,2.7609999999999957,-7.604099999999995,5.905900000000003,10.757000000000005,93.0,47.0,-53.0,297.0,24.0,-154.0,217.0,-5.4450999999999965,7.0,43.52,30.23,76.92,49.54,1.08,46.15,38.1,63.64,52.31,1.18,-2.63,-7.87,13.28,-2.77,-0.1
2014,137,1390,1307,58,53,1307,1390,1390,0,New Mexico,Stanford,MWC,65.6502,220.0,64.7417,182.0,111.799,41.0,113.782,34.0,99.3433,66.0,96.2346,43.0,17.5475,31.0,New Mexico,7.0,March Madness,P12,67.0989,145.0,65.271,152.0,108.976,74.0,113.435,38.0,101.73,103.0,97.4392,56.0,15.9959,34.0,Stanford,10.0,March Madness,-1.2045999999999992,1.5515999999999988,0.3469999999999942,-0.5293000000000063,-2.3867000000000047,2.8230000000000075,-13.0,-3.0,-4.0,30.0,-37.0,-33.0,75.0,-1.4487000000000023,-3.0,36.54,19.05,57.89,40.38,1.2,40.26,28.89,69.74,44.48,0.68,-3.72,-9.84,-11.85,-4.1,0.52
2014,137,1397,1269,86,67,1269,1397,1397,0,Massachusetts,Tennessee,A10,71.7433,15.0,70.3142,13.0,105.606,157.0,109.841,86.0,98.03,46.0,95.6537,37.0,14.1875,49.0,Massachusetts,6.0,March Madness,SEC,62.935,328.0,62.0374,310.0,111.688,44.0,115.185,25.0,97.0495,31.0,93.4414,19.0,21.7438,14.0,Tennessee,11.0,March Madness,2.212299999999999,-7.5563,-5.344000000000008,8.276800000000001,0.9805000000000064,-6.082000000000008,18.0,35.0,61.0,-297.0,15.0,113.0,-313.0,8.808300000000003,-5.0,42.42,27.27,72.73,44.7,0.92,50.0,23.53,79.21,53.6,1.62,-7.58,3.74,-6.48,-8.9,-0.7
2014,137,1417,1409,76,59,1409,1417,1417,0,Tulsa,UCLA,CUSA,68.7516,73.0,67.1059,68.0,105.665,155.0,105.972,153.0,96.9019,29.0,96.6323,46.0,9.33939,79.0,Tulsa,13.0,March Madness,P12,70.4051,33.0,68.6469,33.0,115.426,11.0,118.14,11.0,99.9588,73.0,95.8826,41.0,22.2575,13.0,UCLA,4.0,March Madness,0.7497000000000043,-12.91811,-12.168000000000006,-1.5409999999999968,-3.056899999999999,-9.760999999999996,5.0,66.0,142.0,35.0,-44.0,144.0,40.0,-1.6535000000000082,9.0,36.84,36.84,71.43,42.98,0.88,47.22,25.0,73.58,50.56,2.43,-10.38,11.84,-2.15,-7.58,-1.55
2014,137,1438,1157,70,59,1157,1438,1438,0,Coastal Carolina,Virginia,BSth,68.4563,86.0,65.898,117.0,102.067,230.0,97.0064,299.0,99.7112,71.0,102.979,142.0,-5.97261,236.0,Coastal Carolina,16.0,March Madness,ACC,60.5011,346.0,59.6528,345.0,108.671,80.0,113.85,31.0,91.0974,6.0,87.4218,2.0,26.4285,4.0,Virginia,1.0,March Madness,15.557199999999995,-32.40111,-16.843599999999995,6.245199999999997,8.613800000000012,-6.604000000000013,140.0,232.0,268.0,-228.0,65.0,150.0,-260.0,7.955199999999998,15.0,42.0,47.37,57.14,51.0,1.62,47.02,41.3,79.31,53.31,1.7,-5.02,6.07,-22.17,-2.31,-0.08
2014,137,1455,1142,64,37,1142,1455,1455,0,Cal Poly,Wichita State,BW,60.6512,344.0,58.8564,347.0,102.501,217.0,103.247,202.0,106.56,220.0,103.846,156.0,-0.599368,172.0,Cal Poly,16.0,March Madness,MVC,64.4923,276.0,63.5718,245.0,115.962,9.0,117.117,15.0,92.4094,12.0,91.937,11.0,25.1804,8.0,Wichita State,1.0,March Madness,11.909000000000006,-25.779767999999997,-13.870000000000005,-4.7154000000000025,14.150599999999997,-13.460999999999999,145.0,164.0,187.0,102.0,208.0,208.0,68.0,-3.8410999999999973,15.0,37.61,25.58,62.5,42.66,1.25,50.51,40.0,61.54,58.59,1.48,-12.9,-14.42,0.96,-15.93,-0.23
2014,138,1163,1437,77,65,1163,1437,1163,1,UConn,Villanova,Amer,65.9523,205.0,63.4064,253.0,108.213,87.0,111.355,57.0,95.4338,19.0,92.2385,12.0,19.1162,25.0,UConn,7.0,March Madness,BE,67.5107,125.0,65.8913,118.0,114.183,18.0,117.154,14.0,96.7318,27.0,91.8909,10.0,25.2627,7.0,Villanova,2.0,March Madness,0.3475999999999999,-6.1465,-5.798999999999992,-2.484900000000003,-1.2980000000000018,-5.970000000000013,2.0,18.0,43.0,135.0,-8.0,69.0,80.0,-1.558400000000006,5.0,45.37,38.79,87.83,52.56,1.0,40.71,27.78,77.5,47.35,0.85,4.66,11.01,10.33,5.21,0.15
2014,138,1173,1393,55,53,1173,1393,1173,1,Dayton,Syracuse,A10,65.7334,216.0,63.8792,232.0,110.764,51.0,113.694,35.0,101.943,105.0,100.71,99.0,12.9838,56.0,Dayton,11.0,March Madness,ACC,60.4471,347.0,59.7435,344.0,111.717,43.0,114.707,28.0,97.7423,41.0,93.2029,17.0,21.5042,18.0,Syracuse,3.0,March Madness,7.507099999999994,-8.5204,-1.012999999999991,4.1357,4.200699999999998,-0.953000000000003,82.0,38.0,7.0,-112.0,64.0,8.0,-131.0,5.286300000000004,8.0,43.78,37.14,68.12,50.25,1.17,44.14,25.93,80.65,47.3,0.95,-0.36,11.21,-12.53,2.95,0.22
2014,138,1196,1338,61,45,1196,1338,1196,1,Florida,Pittsburgh,SEC,63.1058,322.0,61.5519,317.0,111.583,46.0,116.216,18.0,91.4732,10.0,88.4056,4.0,27.8106,3.0,Florida,1.0,March Madness,ACC,62.9019,330.0,62.7245,286.0,112.86,28.0,116.412,17.0,97.5045,38.0,94.8924,31.0,21.5198,17.0,Pittsburgh,9.0,March Madness,-6.486799999999988,6.290800000000001,-0.19600000000001216,-1.1725999999999956,-6.0312999999999874,-1.277000000000001,-27.0,-14.0,1.0,31.0,-28.0,18.0,-8.0,0.2039000000000044,-8.0,44.27,28.21,73.12,48.47,1.2,44.64,25.81,77.78,48.21,2.29,-0.37,2.4,-4.66,0.26,-1.09
2014,138,1257,1387,66,51,1257,1387,1257,1,Louisville,Saint Louis,Amer,69.1489,63.0,67.4981,58.0,118.693,3.0,119.102,7.0,88.0889,1.0,88.5345,6.0,30.5677,1.0,Louisville,4.0,March Madness,A10,67.358,132.0,65.5822,137.0,103.028,209.0,105.599,160.0,91.1002,7.0,89.8073,8.0,15.792,35.0,Saint Louis,5.0,March Madness,-1.2728000000000037,14.775699999999999,13.503,1.9158999999999935,-3.0113000000000056,15.664999999999992,-2.0,-34.0,-153.0,-79.0,-6.0,-206.0,-69.0,1.7908999999999935,-1.0,43.31,31.11,68.29,47.77,0.85,44.44,27.27,50.0,48.29,0.96,-1.13,3.84,18.29,-0.52,-0.11
2014,138,1276,1400,79,65,1276,1400,1276,1,Michigan,Texas,B10,63.0594,326.0,61.5484,318.0,117.142,5.0,122.369,3.0,103.024,121.0,99.5935,82.0,22.7757,12.0,Michigan,2.0,March Madness,B12,69.4218,52.0,67.2135,64.0,106.37,134.0,110.262,78.0,100.598,85.0,95.2735,33.0,14.9889,41.0,Texas,7.0,March Madness,4.320000000000007,7.786800000000001,12.107,-5.665099999999995,2.426000000000002,10.771999999999991,49.0,-29.0,-75.0,254.0,36.0,-129.0,274.0,-6.362400000000008,-5.0,48.54,46.99,77.78,58.01,1.6,45.0,39.13,81.4,48.75,1.72,3.54,7.86,-3.62,9.26,-0.12
2014,138,1277,1217,80,73,1217,1277,1277,0,Harvard,Michigan State,Ivy,64.5519,272.0,64.1253,217.0,111.823,39.0,112.027,50.0,92.8241,13.0,94.7095,28.0,17.3178,32.0,Harvard,12.0,March Madness,B10,66.067,199.0,64.3969,205.0,113.386,24.0,118.203,10.0,97.9993,45.0,94.4143,24.0,23.7886,11.0,Michigan State,4.0,March Madness,0.29520000000000834,-6.4708000000000006,-6.176000000000002,-0.2716000000000065,-5.175200000000004,-1.5630000000000024,4.0,21.0,40.0,12.0,-32.0,15.0,73.0,-1.5150999999999897,8.0,42.27,35.29,68.97,48.45,0.74,47.09,39.76,83.56,55.1,1.16,-4.82,-4.47,-14.59,-6.65,-0.42
2014,138,1361,1295,63,44,1295,1361,1361,0,North Dakota State,San Diego State,Sum,64.0705,288.0,63.0184,271.0,116.89,6.0,116.004,20.0,105.246,183.0,103.42,149.0,12.5832,59.0,North Dakota State,12.0,March Madness,MWC,63.6681,302.0,62.8054,281.0,106.932,123.0,109.055,99.0,90.8125,3.0,89.2312,7.0,19.8236,24.0,San Diego State,4.0,March Madness,14.1888,-7.240399999999999,6.948999999999998,0.21300000000000097,14.433499999999995,9.957999999999998,142.0,35.0,-79.0,-10.0,180.0,-117.0,-14.0,0.402399999999993,8.0,42.86,32.0,82.05,46.94,0.81,40.13,36.17,77.03,45.54,0.78,2.73,-4.17,5.02,1.4,0.03
2014,138,1458,1332,85,77,1332,1458,1458,0,Oregon,Wisconsin,P12,69.9984,43.0,67.8101,49.0,114.697,15.0,118.258,9.0,103.295,130.0,99.4749,80.0,18.783,27.0,Oregon,7.0,March Madness,B10,63.8201,297.0,62.7652,285.0,115.242,12.0,120.678,4.0,101.085,96.0,96.8522,50.0,23.8262,10.0,Wisconsin,2.0,March Madness,2.622700000000009,-5.043199999999999,-2.4200000000000017,5.0449000000000055,2.210000000000008,-0.5450000000000017,30.0,17.0,5.0,-236.0,34.0,3.0,-254.0,6.178300000000007,5.0,49.51,32.26,85.25,54.37,1.88,46.72,39.42,75.82,54.2,1.66,2.79,-7.16,9.43,0.17,0.22
2014,139,1112,1211,84,61,1112,1211,1112,1,Arizona,Gonzaga,P12,64.521,275.0,63.1175,267.0,112.267,37.0,115.193,24.0,88.8129,2.0,84.7964,1.0,30.3964,2.0,Arizona,1.0,March Madness,WCC,66.503,171.0,64.5603,194.0,113.905,20.0,113.594,37.0,97.0929,32.0,92.9558,15.0,20.6386,22.0,Gonzaga,8.0,March Madness,-8.15939999999999,9.7578,1.5990000000000038,-1.4427999999999983,-8.280000000000001,-1.6380000000000052,-14.0,-20.0,-13.0,73.0,-30.0,17.0,104.0,-1.9819999999999993,-7.0,47.49,42.86,69.74,52.97,1.91,45.19,44.12,68.52,52.4,0.72,2.3,-1.26,1.22,0.57,1.19
2014,139,1124,1166,85,55,1124,1166,1124,1,Baylor,Creighton,B12,63.9036,293.0,61.1487,329.0,114.101,19.0,118.684,8.0,105.684,195.0,100.799,100.0,17.8854,30.0,Baylor,6.0,March Madness,BE,65.5,225.0,63.9037,229.0,121.422,1.0,125.701,1.0,103.321,133.0,100.913,101.0,24.7882,9.0,Creighton,3.0,March Madness,-0.11399999999999011,-6.902799999999999,-7.016999999999996,-2.7550000000000026,2.3629999999999995,-7.320999999999998,-1.0,21.0,7.0,100.0,62.0,18.0,68.0,-1.5964000000000027,3.0,44.52,32.61,75.86,49.66,1.46,45.87,29.79,56.67,52.29,2.07,-1.35,2.82,19.19,-2.63,-0.61
2014,139,1235,1314,85,83,1235,1314,1235,1,Iowa State,North Carolina,B12,71.953,12.0,70.4795,11.0,113.458,23.0,116.764,16.0,100.974,92.0,95.8121,39.0,20.9515,21.0,Iowa State,3.0,March Madness,ACC,69.9584,44.0,69.426,17.0,107.984,92.0,111.545,54.0,97.9093,44.0,93.1571,16.0,18.3881,29.0,North Carolina,6.0,March Madness,2.655000000000001,2.563399999999998,5.218999999999994,1.0534999999999997,3.064700000000002,5.474000000000004,23.0,-8.0,-38.0,-6.0,48.0,-69.0,-32.0,1.9946000000000055,-3.0,50.53,45.76,67.31,57.63,1.59,46.81,34.29,64.29,51.06,1.19,3.72,11.47,3.02,6.57,0.4
2014,139,1246,1455,78,76,1246,1455,1246,1,Kentucky,Wichita State,SEC,66.8184,156.0,64.6236,191.0,112.311,36.0,116.202,19.0,98.75,58.0,95.0512,32.0,21.1505,19.0,Kentucky,8.0,March Madness,MVC,64.4923,276.0,63.5718,245.0,115.962,9.0,117.117,15.0,92.4094,12.0,91.937,11.0,25.1804,8.0,Wichita State,1.0,March Madness,3.1141999999999967,-4.029899999999998,-0.9150000000000063,1.051799999999993,6.340599999999995,-3.6509999999999962,21.0,11.0,4.0,-54.0,46.0,27.0,-120.0,2.3260999999999967,7.0,46.69,37.97,67.46,51.42,0.83,50.51,40.0,61.54,58.59,1.48,-3.82,-2.03,5.92,-7.17,-0.65
2014,139,1390,1242,60,57,1242,1390,1390,0,Kansas,Stanford,B12,68.7862,72.0,66.8907,78.0,115.053,13.0,119.974,6.0,101.548,100.0,94.5731,27.0,25.4011,5.0,Kansas,2.0,March Madness,P12,67.0989,145.0,65.271,152.0,108.976,74.0,113.435,38.0,101.73,103.0,97.4392,56.0,15.9959,34.0,Stanford,10.0,March Madness,-2.866100000000003,9.405199999999999,6.5390000000000015,1.6196999999999946,-0.18200000000000216,6.076999999999998,-29.0,-29.0,-32.0,-74.0,-3.0,-61.0,-73.0,1.6872999999999934,-8.0,45.95,21.74,71.43,48.2,0.86,40.26,28.89,69.74,44.48,0.68,5.69,-7.15,1.69,3.72,0.18
2014,139,1397,1273,83,63,1273,1397,1397,0,Mercer,Tennessee,ASun,65.9941,203.0,63.9334,226.0,113.08,27.0,108.78,106.0,97.853,43.0,101.313,109.0,7.46633,98.0,Mercer,14.0,March Madness,SEC,62.935,328.0,62.0374,310.0,111.688,44.0,115.185,25.0,97.0495,31.0,93.4414,19.0,21.7438,14.0,Tennessee,11.0,March Madness,7.871600000000001,-14.277470000000001,-6.405000000000001,1.8960000000000008,0.8034999999999997,1.391999999999996,90.0,84.0,81.0,-84.0,12.0,-17.0,-125.0,3.059100000000001,3.0,50.0,37.14,81.08,56.63,1.93,50.0,23.53,79.21,53.6,1.62,0.0,13.61,1.87,3.03,0.31
2014,139,1417,1372,77,60,1372,1417,1417,0,Stephen F. Austin,UCLA,Slnd,65.1297,244.0,61.7091,315.0,116.078,8.0,111.44,56.0,96.7428,28.0,100.651,98.0,10.7884,70.0,Stephen F. Austin,12.0,March Madness,P12,70.4051,33.0,68.6469,33.0,115.426,11.0,118.14,11.0,99.9588,73.0,95.8826,41.0,22.2575,13.0,UCLA,4.0,March Madness,4.7684,-11.469100000000001,-6.700000000000003,-6.937800000000003,-3.215999999999994,0.652000000000001,57.0,57.0,45.0,282.0,-45.0,-3.0,211.0,-5.275400000000005,8.0,43.52,30.23,76.92,49.54,1.08,47.22,25.0,73.58,50.56,2.43,-3.7,5.23,3.34,-1.02,-1.35
2014,139,1438,1272,78,60,1272,1438,1438,0,Memphis,Virginia,Amer,70.5843,26.0,67.8621,48.0,107.885,94.0,111.252,62.0,98.7813,59.0,96.3212,44.0,14.9304,43.0,Memphis,8.0,March Madness,ACC,60.5011,346.0,59.6528,345.0,108.671,80.0,113.85,31.0,91.0974,6.0,87.4218,2.0,26.4285,4.0,Virginia,1.0,March Madness,8.8994,-11.498099999999999,-2.597999999999999,8.209299999999999,7.683900000000008,-0.7860000000000014,42.0,39.0,31.0,-297.0,53.0,14.0,-320.0,10.083199999999998,7.0,44.74,25.71,54.05,48.68,1.94,47.02,41.3,79.31,53.31,1.7,-2.28,-15.59,-25.26,-4.63,0.24
2014,143,1112,1361,70,64,1112,1361,1112,1,Arizona,San Diego State,P12,64.521,275.0,63.1175,267.0,112.267,37.0,115.193,24.0,88.8129,2.0,84.7964,1.0,30.3964,2.0,Arizona,1.0,March Madness,MWC,63.6681,302.0,62.8054,281.0,106.932,123.0,109.055,99.0,90.8125,3.0,89.2312,7.0,19.8236,24.0,San Diego State,4.0,March Madness,-4.434799999999996,10.5728,6.137999999999991,0.31210000000000093,-1.999600000000001,5.334999999999994,-6.0,-22.0,-75.0,-14.0,-1.0,-86.0,-27.0,0.8528999999999982,-3.0,47.49,42.86,69.74,52.97,1.91,40.13,36.17,77.03,45.54,0.78,7.36,6.69,-7.29,7.43,1.13
2014,143,1173,1390,82,72,1173,1390,1173,1,Dayton,Stanford,A10,65.7334,216.0,63.8792,232.0,110.764,51.0,113.694,35.0,101.943,105.0,100.71,99.0,12.9838,56.0,Dayton,11.0,March Madness,P12,67.0989,145.0,65.271,152.0,108.976,74.0,113.435,38.0,101.73,103.0,97.4392,56.0,15.9959,34.0,Stanford,10.0,March Madness,3.270799999999994,-3.0121,0.25900000000000034,-1.3918000000000035,0.21299999999999386,1.7879999999999967,43.0,22.0,-3.0,80.0,2.0,-23.0,71.0,-1.3654999999999973,1.0,43.78,37.14,68.12,50.25,1.17,40.26,28.89,69.74,44.48,0.68,3.52,8.25,-1.62,5.77,0.49
2014,143,1196,1417,79,68,1196,1417,1196,1,Florida,UCLA,SEC,63.1058,322.0,61.5519,317.0,111.583,46.0,116.216,18.0,91.4732,10.0,88.4056,4.0,27.8106,3.0,Florida,1.0,March Madness,P12,70.4051,33.0,68.6469,33.0,115.426,11.0,118.14,11.0,99.9588,73.0,95.8826,41.0,22.2575,13.0,UCLA,4.0,March Madness,-7.47699999999999,5.553100000000001,-1.9240000000000066,-7.094999999999999,-8.485599999999991,-3.8430000000000035,-37.0,-10.0,7.0,284.0,-63.0,35.0,289.0,-7.299300000000002,-3.0,44.27,28.21,73.12,48.47,1.2,47.22,25.0,73.58,50.56,2.43,-2.95,3.21,-0.46,-2.09,-1.23
2014,143,1458,1124,69,52,1124,1458,1458,0,Baylor,Wisconsin,B12,63.9036,293.0,61.1487,329.0,114.101,19.0,118.684,8.0,105.684,195.0,100.799,100.0,17.8854,30.0,Baylor,6.0,March Madness,B10,63.8201,297.0,62.7652,285.0,115.242,12.0,120.678,4.0,101.085,96.0,96.8522,50.0,23.8262,10.0,Wisconsin,2.0,March Madness,3.9468000000000103,-5.940799999999999,-1.9939999999999998,-1.616500000000002,4.599000000000004,-1.1410000000000053,50.0,20.0,4.0,44.0,99.0,7.0,-4.0,0.0835000000000008,4.0,44.52,32.61,75.86,49.66,1.46,46.72,39.42,75.82,54.2,1.66,-2.2,-6.81,0.04,-4.54,-0.2
2014,144,1163,1235,81,76,1163,1235,1163,1,UConn,Iowa State,Amer,65.9523,205.0,63.4064,253.0,108.213,87.0,111.355,57.0,95.4338,19.0,92.2385,12.0,19.1162,25.0,UConn,7.0,March Madness,B12,71.953,12.0,70.4795,11.0,113.458,23.0,116.764,16.0,100.974,92.0,95.8121,39.0,20.9515,21.0,Iowa State,3.0,March Madness,-3.573599999999999,-1.8353000000000002,-5.408999999999992,-7.073100000000004,-5.540199999999999,-5.2450000000000045,-27.0,4.0,41.0,242.0,-73.0,64.0,193.0,-6.000700000000009,4.0,45.37,38.79,87.83,52.56,1.0,50.53,45.76,67.31,57.63,1.59,-5.16,-6.97,20.52,-5.07,-0.59
2014,144,1246,1257,74,69,1246,1257,1246,1,Kentucky,Louisville,SEC,66.8184,156.0,64.6236,191.0,112.311,36.0,116.202,19.0,98.75,58.0,95.0512,32.0,21.1505,19.0,Kentucky,8.0,March Madness,Amer,69.1489,63.0,67.4981,58.0,118.693,3.0,119.102,7.0,88.0889,1.0,88.5345,6.0,30.5677,1.0,Louisville,4.0,March Madness,6.5167,-9.417199999999998,-2.9000000000000057,-2.8744999999999976,10.661100000000005,-6.381999999999991,26.0,18.0,12.0,133.0,57.0,33.0,93.0,-2.3305000000000007,4.0,46.69,37.97,67.46,51.42,0.83,43.31,31.11,68.29,47.77,0.85,3.38,6.86,-0.83,3.65,-0.02
2014,144,1276,1397,73,71,1276,1397,1276,1,Michigan,Tennessee,B10,63.0594,326.0,61.5484,318.0,117.142,5.0,122.369,3.0,103.024,121.0,99.5935,82.0,22.7757,12.0,Michigan,2.0,March Madness,SEC,62.935,328.0,62.0374,310.0,111.688,44.0,115.185,25.0,97.0495,31.0,93.4414,19.0,21.7438,14.0,Tennessee,11.0,March Madness,6.152100000000004,1.0319000000000003,7.1839999999999975,-0.4889999999999972,5.974500000000006,5.4539999999999935,63.0,-2.0,-22.0,8.0,90.0,-39.0,-2.0,0.12439999999999429,-9.0,48.54,46.99,77.78,58.01,1.6,50.0,23.53,79.21,53.6,1.62,-1.46,23.46,-1.43,4.41,-0.02
2014,144,1277,1438,61,59,1277,1438,1277,1,Michigan State,Virginia,B10,66.067,199.0,64.3969,205.0,113.386,24.0,118.203,10.0,97.9993,45.0,94.4143,24.0,23.7886,11.0,Michigan State,4.0,March Madness,ACC,60.5011,346.0,59.6528,345.0,108.671,80.0,113.85,31.0,91.0974,6.0,87.4218,2.0,26.4285,4.0,Virginia,1.0,March Madness,6.992499999999993,-2.639900000000001,4.353000000000009,4.744100000000003,6.901900000000012,4.714999999999989,22.0,7.0,-21.0,-140.0,39.0,-56.0,-147.0,5.565899999999992,3.0,47.09,39.76,83.56,55.1,1.16,47.02,41.3,79.31,53.31,1.7,0.07,-1.54,4.25,1.79,-0.54
